period,flow,code,description,unit,quantity_mo_reported,quantity_ytd_reported,quantity_mo_grams,quantity_ytd_grams,value_mo_usd,value_ytd_usd,source_url,quantity_suppressed
2015-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,167371545,540400389,167371545,540400389,,,https://dataweb.usitc.gov/,False
2015-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,50755291,231349500,50755291,231349500,,,https://dataweb.usitc.gov/,False
2015-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,83137431,371180520,83137431,371180520,,,https://dataweb.usitc.gov/,False
2015-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,477421724,2504199158,477421724,2504199158,,,https://dataweb.usitc.gov/,False
2015-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,101300130,641700519,101300130,641700519,,,https://dataweb.usitc.gov/,False
2015-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,79349616,310699116,79349616,310699116,,,https://dataweb.usitc.gov/,False
2015-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,93542698,464723218,93542698,464723218,,,https://dataweb.usitc.gov/,False
2015-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,455052992,2959252150,455052992,2959252150,,,https://dataweb.usitc.gov/,False
2015-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,129820900,771521419,129820900,771521419,,,https://dataweb.usitc.gov/,False
2015-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,93333409,404032525,93333409,404032525,,,https://dataweb.usitc.gov/,False
2015-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,74073622,538796840,74073622,538796840,,,https://dataweb.usitc.gov/,False
2015-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,474472364,3433724514,474472364,3433724514,,,https://dataweb.usitc.gov/,False
2015-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,95801232,867322651,95801232,867322651,,,https://dataweb.usitc.gov/,False
2015-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,176631689,580664214,176631689,580664214,,,https://dataweb.usitc.gov/,False
2015-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,85267517,624064357,85267517,624064357,,,https://dataweb.usitc.gov/,False
2015-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,502298370,3936022884,502298370,3936022884,,,https://dataweb.usitc.gov/,False
2015-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,90553687,957876338,90553687,957876338,,,https://dataweb.usitc.gov/,False
2015-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,57770926,638435140,57770926,638435140,,,https://dataweb.usitc.gov/,False
2015-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,95537695,719602052,95537695,719602052,,,https://dataweb.usitc.gov/,False
2015-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,536312994,4472335878,536312994,4472335878,,,https://dataweb.usitc.gov/,False
2015-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,76100870,1033977208,76100870,1033977208,,,https://dataweb.usitc.gov/,False
2015-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,68746178,707181318,68746178,707181318,,,https://dataweb.usitc.gov/,False
2015-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,74563630,794165682,74563630,794165682,,,https://dataweb.usitc.gov/,False
2015-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,480366316,4952702194,480366316,4952702194,,,https://dataweb.usitc.gov/,False
2015-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,82793849,1116771057,82793849,1116771057,,,https://dataweb.usitc.gov/,False
2015-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,96910528,804091846,96910528,804091846,,,https://dataweb.usitc.gov/,False
2015-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,90052764,884218446,90052764,884218446,,,https://dataweb.usitc.gov/,False
2015-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,418724355,5371426549,418724355,5371426549,,,https://dataweb.usitc.gov/,False
2015-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,200208474,1316979531,200208474,1316979531,,,https://dataweb.usitc.gov/,False
2015-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25505231,829597077,25505231,829597077,,,https://dataweb.usitc.gov/,False
2015-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,71472355,955690801,71472355,955690801,,,https://dataweb.usitc.gov/,False
2015-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,557055237,5928481786,557055237,5928481786,,,https://dataweb.usitc.gov/,False
2015-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,123444658,1440424189,123444658,1440424189,,,https://dataweb.usitc.gov/,False
2015-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,24137125,853734202,24137125,853734202,,,https://dataweb.usitc.gov/,False
2015-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,101642275,1057333076,101642275,1057333076,,,https://dataweb.usitc.gov/,False
2016-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,491734184,491734184,491734184,491734184,,,https://dataweb.usitc.gov/,False
2016-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,112775293,112775293,112775293,112775293,,,https://dataweb.usitc.gov/,False
2016-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,61757755,61757755,61757755,61757755,,,https://dataweb.usitc.gov/,False
2016-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,138172878,138172878,138172878,138172878,,,https://dataweb.usitc.gov/,False
2016-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,490922729,982656913,490922729,982656913,,,https://dataweb.usitc.gov/,False
2016-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,77950316,190725609,77950316,190725609,,,https://dataweb.usitc.gov/,False
2016-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,33462549,95220304,33462549,95220304,,,https://dataweb.usitc.gov/,False
2016-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,159623746,297796624,159623746,297796624,,,https://dataweb.usitc.gov/,False
2016-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,581998581,1564655494,581998581,1564655494,,,https://dataweb.usitc.gov/,False
2016-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,110173890,300899499,110173890,300899499,,,https://dataweb.usitc.gov/,False
2016-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,42221113,137441417,42221113,137441417,,,https://dataweb.usitc.gov/,False
2016-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,160800547,458597171,160800547,458597171,,,https://dataweb.usitc.gov/,False
2016-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,503967842,2068623336,503967842,2068623336,,,https://dataweb.usitc.gov/,False
2016-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,129174837,430074336,129174837,430074336,,,https://dataweb.usitc.gov/,False
2016-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,35511586,172953003,35511586,172953003,,,https://dataweb.usitc.gov/,False
2016-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,236880951,695478122,236880951,695478122,,,https://dataweb.usitc.gov/,False
2016-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,520791667,2589415003,520791667,2589415003,,,https://dataweb.usitc.gov/,False
2016-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,69654281,499728617,69654281,499728617,,,https://dataweb.usitc.gov/,False
2016-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,15990381,188943384,15990381,188943384,,,https://dataweb.usitc.gov/,False
2016-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,153081839,848559961,153081839,848559961,,,https://dataweb.usitc.gov/,False
2016-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,463754644,3053169647,463754644,3053169647,,,https://dataweb.usitc.gov/,False
2016-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,150404533,650133150,150404533,650133150,,,https://dataweb.usitc.gov/,False
2016-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,35890999,224834383,35890999,224834383,,,https://dataweb.usitc.gov/,False
2016-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,153219126,1001779087,153219126,1001779087,,,https://dataweb.usitc.gov/,False
2016-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,517221775,3570391422,517221775,3570391422,,,https://dataweb.usitc.gov/,False
2016-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,85217697,735350847,85217697,735350847,,,https://dataweb.usitc.gov/,False
2016-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25182684,250017067,25182684,250017067,,,https://dataweb.usitc.gov/,False
2016-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,158248924,1160028011,158248924,1160028011,,,https://dataweb.usitc.gov/,False
2016-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,566394625,4136786047,566394625,4136786047,,,https://dataweb.usitc.gov/,False
2016-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,340028752,1075379599,340028752,1075379599,,,https://dataweb.usitc.gov/,False
2016-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,12211003,262228070,12211003,262228070,,,https://dataweb.usitc.gov/,False
2016-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,128277919,1288305930,128277919,1288305930,,,https://dataweb.usitc.gov/,False
2016-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,526731044,4663517091,526731044,4663517091,,,https://dataweb.usitc.gov/,False
2016-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,124994565,1200374164,124994565,1200374164,,,https://dataweb.usitc.gov/,False
2016-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,21113349,283341419,21113349,283341419,,,https://dataweb.usitc.gov/,False
2016-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,114937020,1403242950,114937020,1403242950,,,https://dataweb.usitc.gov/,False
2016-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,498245448,5161762539,498245448,5161762539,,,https://dataweb.usitc.gov/,False
2016-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,152273358,1352647522,152273358,1352647522,,,https://dataweb.usitc.gov/,False
2016-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27020270,310361689,27020270,310361689,,,https://dataweb.usitc.gov/,False
2016-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,111287904,1514530854,111287904,1514530854,,,https://dataweb.usitc.gov/,False
2016-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,492505683,5654268222,492505683,5654268222,,,https://dataweb.usitc.gov/,False
2016-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,128429697,1481077219,128429697,1481077219,,,https://dataweb.usitc.gov/,False
2016-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,19434380,329796069,19434380,329796069,,,https://dataweb.usitc.gov/,False
2016-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,138226570,1652757424,138226570,1652757424,,,https://dataweb.usitc.gov/,False
2016-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,504215729,6158483951,504215729,6158483951,,,https://dataweb.usitc.gov/,False
2016-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,129077222,1610154441,129077222,1610154441,,,https://dataweb.usitc.gov/,False
2016-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,22358756,352154825,22358756,352154825,,,https://dataweb.usitc.gov/,False
2016-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,145799124,1798556548,145799124,1798556548,,,https://dataweb.usitc.gov/,False
2017-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,493882107,493882107,493882107,493882107,,,https://dataweb.usitc.gov/,False
2017-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,134500006,134500006,134500006,134500006,,,https://dataweb.usitc.gov/,False
2017-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,23608371,23608371,23608371,23608371,,,https://dataweb.usitc.gov/,False
2017-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,132946256,132946256,132946256,132946256,,,https://dataweb.usitc.gov/,False
2017-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,479237207,973119314,479237207,973119314,,,https://dataweb.usitc.gov/,False
2017-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,96725602,231225608,96725602,231225608,,,https://dataweb.usitc.gov/,False
2017-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,15273912,38882283,15273912,38882283,,,https://dataweb.usitc.gov/,False
2017-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,119811331,252757587,119811331,252757587,,,https://dataweb.usitc.gov/,False
2017-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,410675370,1383794684,410675370,1383794684,,,https://dataweb.usitc.gov/,False
2017-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,171331871,402557479,171331871,402557479,,,https://dataweb.usitc.gov/,False
